"","PortID","PortName","allCntImpValyr","allCntImpYr","time","Year","State","PortNameTiCase","County_GEOID","CountyName"
"2723","0000","COUNTY TOTAL",0,0,NA,"2014"," TX","County Total","48361","Orange"
"2724","0000","COUNTY TOTAL",0,0,NA,"2015"," TX","County Total","48361","Orange"
"2725","0000","COUNTY TOTAL",0,0,NA,"2016"," TX","County Total","48361","Orange"
"2726","0000","COUNTY TOTAL",0,0,NA,"2017"," TX","County Total","48361","Orange"
"2727","0000","COUNTY TOTAL",855889,26639,NA,"2018"," TX","County Total","48361","Orange"
"2728","0000","COUNTY TOTAL",0,0,NA,"2019"," TX","County Total","48361","Orange"
"2729","0000","COUNTY TOTAL",44062,16097,NA,"2021"," TX","County Total","48361","Orange"
"2730","0000","COUNTY TOTAL",377944088,108478366,NA,"2013"," TX","County Total","48409","San Patricio"
"2731","0000","COUNTY TOTAL",101805472,34229328,NA,"2014"," TX","County Total","48409","San Patricio"
"2732","0000","COUNTY TOTAL",212358940,65314218,NA,"2015"," TX","County Total","48409","San Patricio"
"2733","0000","COUNTY TOTAL",448492513,313440288,NA,"2016"," TX","County Total","48409","San Patricio"
"2734","0000","COUNTY TOTAL",702950361,292056841,NA,"2017"," TX","County Total","48409","San Patricio"
"2735","0000","COUNTY TOTAL",104949875,154790439,NA,"2018"," TX","County Total","48409","San Patricio"
"2736","0000","COUNTY TOTAL",57059634,263353845,NA,"2019"," TX","County Total","48409","San Patricio"
"2737","0000","COUNTY TOTAL",86703687,42953571,NA,"2020"," TX","County Total","48409","San Patricio"
"2738","0000","COUNTY TOTAL",60837141,96165915,NA,"2021"," TX","County Total","48409","San Patricio"
"2739","0000","COUNTY TOTAL",1493693,188006,NA,"2013"," DC","County Total","51013","Arlington"
"2740","0000","COUNTY TOTAL",2735768,2693306,NA,"2014"," DC","County Total","51013","Arlington"
"2741","0000","COUNTY TOTAL",2385174,299370,NA,"2015"," DC","County Total","51013","Arlington"
"2742","0000","COUNTY TOTAL",18098016,10616290,NA,"2016"," DC","County Total","51013","Arlington"
"2743","0000","COUNTY TOTAL",31647810,8017992,NA,"2017"," DC","County Total","51013","Arlington"
"2744","0000","COUNTY TOTAL",27407778,5631716,NA,"2018"," DC","County Total","51013","Arlington"
"2745","0000","COUNTY TOTAL",35304297,7240722,NA,"2019"," DC","County Total","51013","Arlington"
"2746","0000","COUNTY TOTAL",20490326,3622972,NA,"2020"," DC","County Total","51013","Arlington"
"2747","0000","COUNTY TOTAL",30760146,4796841,NA,"2021"," DC","County Total","51013","Arlington"
"2748","0000","COUNTY TOTAL",0,0,NA,"2013"," VA","County Total","51059","Fairfax"
"2749","0000","COUNTY TOTAL",181515,10836,NA,"2014"," VA","County Total","51059","Fairfax"
"2750","0000","COUNTY TOTAL",0,0,NA,"2015"," VA","County Total","51059","Fairfax"
"2751","0000","COUNTY TOTAL",0,0,NA,"2016"," VA","County Total","51059","Fairfax"
"2752","0000","COUNTY TOTAL",245009,93943,NA,"2017"," VA","County Total","51059","Fairfax"
"2753","0000","COUNTY TOTAL",16956,54,NA,"2018"," VA","County Total","51059","Fairfax"
"2754","0000","COUNTY TOTAL",0,0,NA,"2019"," VA","County Total","51059","Fairfax"
"2755","0000","COUNTY TOTAL",0,0,NA,"2020"," VA","County Total","51059","Fairfax"
"2756","0000","COUNTY TOTAL",0,0,NA,"2021"," VA","County Total","51059","Fairfax"
"2757","0000","COUNTY TOTAL",0,0,NA,"2014"," VA","County Total","51187","Warren"
"2758","0000","COUNTY TOTAL",0,0,NA,"2016"," VA","County Total","51187","Warren"
"2759","0000","COUNTY TOTAL",0,0,NA,"2021"," VA","County Total","51187","Warren"
"2760","0000","COUNTY TOTAL",34884957265,7060091465,NA,"2013"," VA","County Total","51811","Virginia Beach"
"2761","0000","COUNTY TOTAL",38818363861,7668399704,NA,"2014"," VA","County Total","51811","Virginia Beach"
"2762","0000","COUNTY TOTAL",41022588625,8297830130,NA,"2015"," VA","County Total","51811","Virginia Beach"
"2763","0000","COUNTY TOTAL",42331571367,8901737241,NA,"2016"," VA","County Total","51811","Virginia Beach"
"2764","0000","COUNTY TOTAL",44340884358,9523225809,NA,"2017"," VA","County Total","51811","Virginia Beach"
"2765","0000","COUNTY TOTAL",47215875870,9701913964,NA,"2018"," VA","County Total","51811","Virginia Beach"
"2766","0000","COUNTY TOTAL",48302644641,9676958778,NA,"2019"," VA","County Total","51811","Virginia Beach"
"2767","0000","COUNTY TOTAL",43108273914,8967398741,NA,"2020"," VA","County Total","51811","Virginia Beach"
"2768","0000","COUNTY TOTAL",58564158717,11807371054,NA,"2021"," VA","County Total","51811","Virginia Beach"
"2769","0000","COUNTY TOTAL",30959605,31337135,NA,"2013"," VA","County Total","51812","Virginia Beach"
"2770","0000","COUNTY TOTAL",26669103,61629206,NA,"2014"," VA","County Total","51812","Virginia Beach"
"2771","0000","COUNTY TOTAL",7150340,52073002,NA,"2015"," VA","County Total","51812","Virginia Beach"
"2772","0000","COUNTY TOTAL",15444274,1461297,NA,"2016"," VA","County Total","51812","Virginia Beach"
"2773","0000","COUNTY TOTAL",4452457,7239683,NA,"2017"," VA","County Total","51812","Virginia Beach"
"2774","0000","COUNTY TOTAL",5666424,1551178,NA,"2018"," VA","County Total","51812","Virginia Beach"
"2775","0000","COUNTY TOTAL",11958700,1697026,NA,"2019"," VA","County Total","51812","Virginia Beach"
"2776","0000","COUNTY TOTAL",7770381,31213314,NA,"2020"," VA","County Total","51812","Virginia Beach"
"2777","0000","COUNTY TOTAL",9834516,10030967,NA,"2021"," VA","County Total","51812","Virginia Beach"
"2778","0000","COUNTY TOTAL",0,0,NA,"2013"," WV","County Total","51813","Virginia Beach"
"2779","0000","COUNTY TOTAL",0,0,NA,"2014"," WV","County Total","51813","Virginia Beach"
"2780","0000","COUNTY TOTAL",0,0,NA,"2015"," WV","County Total","51813","Virginia Beach"
"2781","0000","COUNTY TOTAL",0,0,NA,"2016"," WV","County Total","51813","Virginia Beach"
"2782","0000","COUNTY TOTAL",0,0,NA,"2017"," WV","County Total","51813","Virginia Beach"
"2783","0000","COUNTY TOTAL",0,0,NA,"2018"," WV","County Total","51813","Virginia Beach"
"2784","0000","COUNTY TOTAL",0,0,NA,"2019"," WV","County Total","51813","Virginia Beach"
"2785","0000","COUNTY TOTAL",0,0,NA,"2020"," WV","County Total","51813","Virginia Beach"
"2786","0000","COUNTY TOTAL",0,0,NA,"2021"," WV","County Total","51813","Virginia Beach"
"2787","0000","COUNTY TOTAL",60320,18613,NA,"2013"," WA","County Total","53009","Clallam"
"2788","0000","COUNTY TOTAL",39494,2417,NA,"2014"," WA","County Total","53009","Clallam"
"2789","0000","COUNTY TOTAL",89654,20610,NA,"2015"," WA","County Total","53009","Clallam"
"2790","0000","COUNTY TOTAL",261276,34223,NA,"2016"," WA","County Total","53009","Clallam"
"2791","0000","COUNTY TOTAL",39850,11909,NA,"2017"," WA","County Total","53009","Clallam"
"2792","0000","COUNTY TOTAL",94490,11550,NA,"2018"," WA","County Total","53009","Clallam"
"2793","0000","COUNTY TOTAL",29054,20604,NA,"2019"," WA","County Total","53009","Clallam"
"2794","0000","COUNTY TOTAL",198374,33150,NA,"2020"," WA","County Total","53009","Clallam"
"2795","0000","COUNTY TOTAL",1149814,204780,NA,"2021"," WA","County Total","53009","Clallam"
"2796","0000","COUNTY TOTAL",37847006,27452891,NA,"2013"," WA","County Total","53011","Clark"
"2797","0000","COUNTY TOTAL",97834628,35462661,NA,"2014"," WA","County Total","53011","Clark"
"2798","0000","COUNTY TOTAL",43261818,53747815,NA,"2015"," WA","County Total","53011","Clark"
"2799","0000","COUNTY TOTAL",78607138,146462860,NA,"2016"," WA","County Total","53011","Clark"
"2800","0000","COUNTY TOTAL",28139322,55224746,NA,"2017"," WA","County Total","53011","Clark"
"2801","0000","COUNTY TOTAL",9288894,4637078,NA,"2018"," WA","County Total","53011","Clark"
"2802","0000","COUNTY TOTAL",13032673,3764534,NA,"2019"," WA","County Total","53011","Clark"
"2803","0000","COUNTY TOTAL",33144336,5641462,NA,"2020"," WA","County Total","53011","Clark"
"2804","0000","COUNTY TOTAL",42724200,20254646,NA,"2021"," WA","County Total","53011","Clark"
"2805","0000","COUNTY TOTAL",12100945,14461303,NA,"2013"," WA","County Total","53015","Cowlitz"
"2806","0000","COUNTY TOTAL",14084133,733631,NA,"2014"," WA","County Total","53015","Cowlitz"
"2807","0000","COUNTY TOTAL",9448959,23441572,NA,"2015"," WA","County Total","53015","Cowlitz"
"2808","0000","COUNTY TOTAL",12188403,1524139,NA,"2016"," WA","County Total","53015","Cowlitz"
"2809","0000","COUNTY TOTAL",23246528,22480669,NA,"2017"," WA","County Total","53015","Cowlitz"
"2810","0000","COUNTY TOTAL",14691254,15319989,NA,"2018"," WA","County Total","53015","Cowlitz"
"2811","0000","COUNTY TOTAL",8281196,27065384,NA,"2019"," WA","County Total","53015","Cowlitz"
"2812","0000","COUNTY TOTAL",70551000,113794442,NA,"2020"," WA","County Total","53015","Cowlitz"
"2813","0000","COUNTY TOTAL",207529441,204680926,NA,"2021"," WA","County Total","53015","Cowlitz"
"2814","0000","COUNTY TOTAL",7608231,1325647,NA,"2013"," WA","County Total","53027","Grays Harbor"
"2815","0000","COUNTY TOTAL",21354572,37105488,NA,"2014"," WA","County Total","53027","Grays Harbor"
"2816","0000","COUNTY TOTAL",5857741,23826204,NA,"2015"," WA","County Total","53027","Grays Harbor"
"2817","0000","COUNTY TOTAL",21200512,2113588,NA,"2016"," WA","County Total","53027","Grays Harbor"
"2818","0000","COUNTY TOTAL",198437959,16898482,NA,"2017"," WA","County Total","53027","Grays Harbor"
"2819","0000","COUNTY TOTAL",712297,161378,NA,"2018"," WA","County Total","53027","Grays Harbor"
"2820","0000","COUNTY TOTAL",3186839,606707,NA,"2019"," WA","County Total","53027","Grays Harbor"
"2821","0000","COUNTY TOTAL",619183,56297,NA,"2020"," WA","County Total","53027","Grays Harbor"
"2822","0000","COUNTY TOTAL",963713,104754,NA,"2021"," WA","County Total","53027","Grays Harbor"
"2823","0000","COUNTY TOTAL",573352,6538,NA,"2013"," WA","County Total","53031","Jefferson"
"2824","0000","COUNTY TOTAL",922440,67804,NA,"2014"," WA","County Total","53031","Jefferson"
"2825","0000","COUNTY TOTAL",456600,56882,NA,"2015"," WA","County Total","53031","Jefferson"
"2826","0000","COUNTY TOTAL",1764712,37181,NA,"2016"," WA","County Total","53031","Jefferson"
"2827","0000","COUNTY TOTAL",1369345,29396,NA,"2017"," WA","County Total","53031","Jefferson"
"2828","0000","COUNTY TOTAL",24750,5522,NA,"2018"," WA","County Total","53031","Jefferson"
"2829","0000","COUNTY TOTAL",0,0,NA,"2019"," WA","County Total","53031","Jefferson"
"2830","0000","COUNTY TOTAL",56354,2178,NA,"2020"," WA","County Total","53031","Jefferson"
"2831","0000","COUNTY TOTAL",229084,57302,NA,"2021"," WA","County Total","53031","Jefferson"
"2832","0000","COUNTY TOTAL",20242168387,4186254387,NA,"2013"," WA","County Total","53035","Kitsap"
"2833","0000","COUNTY TOTAL",13496299233,3493072869,NA,"2014"," WA","County Total","53035","Kitsap"
"2834","0000","COUNTY TOTAL",14575628801,3363593820,NA,"2015"," WA","County Total","53035","Kitsap"
"2835","0000","COUNTY TOTAL",14318620893,3422337188,NA,"2016"," WA","County Total","53035","Kitsap"
"2836","0000","COUNTY TOTAL",17232920388,4249441749,NA,"2017"," WA","County Total","53035","Kitsap"
"2837","0000","COUNTY TOTAL",20299924452,4916049008,NA,"2018"," WA","County Total","53035","Kitsap"
"2838","0000","COUNTY TOTAL",18151754488,4384932241,NA,"2019"," WA","County Total","53035","Kitsap"
"2839","0000","COUNTY TOTAL",16864733352,4236248098,NA,"2020"," WA","County Total","53035","Kitsap"
"2840","0000","COUNTY TOTAL",21997418560,4800192529,NA,"2021"," WA","County Total","53035","Kitsap"
"2841","0000","COUNTY TOTAL",32791625070,4444336557,NA,"2013"," WA","County Total","53053","Pierce"
"2842","0000","COUNTY TOTAL",35973974672,5142596200,NA,"2014"," WA","County Total","53053","Pierce"
"2843","0000","COUNTY TOTAL",36856691646,5347340690,NA,"2015"," WA","County Total","53053","Pierce"
"2844","0000","COUNTY TOTAL",38636193046,5622023655,NA,"2016"," WA","County Total","53053","Pierce"
"2845","0000","COUNTY TOTAL",35507243215,4651227973,NA,"2017"," WA","County Total","53053","Pierce"
"2846","0000","COUNTY TOTAL",35661860146,4604610370,NA,"2018"," WA","County Total","53053","Pierce"
"2847","0000","COUNTY TOTAL",35656147392,4511024546,NA,"2019"," WA","County Total","53053","Pierce"
"2848","0000","COUNTY TOTAL",29826590170,3950713338,NA,"2020"," WA","County Total","53053","Pierce"
"2849","0000","COUNTY TOTAL",31593897753,4408544378,NA,"2021"," WA","County Total","53053","Pierce"
"2850","0000","COUNTY TOTAL",860289,42562,NA,"2013"," WA","County Total","53055","San Juan"
"2851","0000","COUNTY TOTAL",154083,98438,NA,"2014"," WA","County Total","53055","San Juan"
"2852","0000","COUNTY TOTAL",95856,17317,NA,"2015"," WA","County Total","53055","San Juan"
"2853","0000","COUNTY TOTAL",0,0,NA,"2016"," WA","County Total","53055","San Juan"
"2854","0000","COUNTY TOTAL",0,0,NA,"2017"," WA","County Total","53055","San Juan"
"2855","0000","COUNTY TOTAL",0,0,NA,"2018"," WA","County Total","53055","San Juan"
"2856","0000","COUNTY TOTAL",0,0,NA,"2019"," WA","County Total","53055","San Juan"
"2857","0000","COUNTY TOTAL",0,0,NA,"2020"," WA","County Total","53055","San Juan"
"2858","0000","COUNTY TOTAL",0,0,NA,"2021"," WA","County Total","53055","San Juan"
"2859","0000","COUNTY TOTAL",80025,825753,NA,"2013"," WA","County Total","53057","Skagit"
"2860","0000","COUNTY TOTAL",275324,1622678,NA,"2014"," WA","County Total","53057","Skagit"
"2861","0000","COUNTY TOTAL",271276,8260,NA,"2015"," WA","County Total","53057","Skagit"
"2862","0000","COUNTY TOTAL",54134,25880,NA,"2016"," WA","County Total","53057","Skagit"
"2863","0000","COUNTY TOTAL",9427938,621278,NA,"2017"," WA","County Total","53057","Skagit"
"2864","0000","COUNTY TOTAL",253318,159055,NA,"2018"," WA","County Total","53057","Skagit"
"2865","0000","COUNTY TOTAL",266692,119621,NA,"2019"," WA","County Total","53057","Skagit"
"2866","0000","COUNTY TOTAL",16274,3720,NA,"2020"," WA","County Total","53057","Skagit"
"2867","0000","COUNTY TOTAL",412206,39622,NA,"2021"," WA","County Total","53057","Skagit"
"2868","0000","COUNTY TOTAL",1321829574,5167302,NA,"2013"," WA","County Total","53061","Snohomish"
"2869","0000","COUNTY TOTAL",1334928607,6543721,NA,"2014"," WA","County Total","53061","Snohomish"
"2870","0000","COUNTY TOTAL",1649809251,13264133,NA,"2015"," WA","County Total","53061","Snohomish"
"2871","0000","COUNTY TOTAL",1367188775,12403652,NA,"2016"," WA","County Total","53061","Snohomish"
"2872","0000","COUNTY TOTAL",1201019786,10501099,NA,"2017"," WA","County Total","53061","Snohomish"
"2873","0000","COUNTY TOTAL",889158484,5925238,NA,"2018"," WA","County Total","53061","Snohomish"
"2874","0000","COUNTY TOTAL",1101410194,10037801,NA,"2019"," WA","County Total","53061","Snohomish"
"2875","0000","COUNTY TOTAL",818076171,15629163,NA,"2020"," WA","County Total","53061","Snohomish"
"2876","0000","COUNTY TOTAL",2029046751,155159081,NA,"2021"," WA","County Total","53061","Snohomish"
"2877","0000","COUNTY TOTAL",0,0,NA,"2013"," WA","County Total","53067","Thurston"
"2878","0000","COUNTY TOTAL",99647,25382,NA,"2014"," WA","County Total","53067","Thurston"
"2879","0000","COUNTY TOTAL",172179,3300,NA,"2015"," WA","County Total","53067","Thurston"
"2880","0000","COUNTY TOTAL",236500,65404,NA,"2016"," WA","County Total","53067","Thurston"
"2881","0000","COUNTY TOTAL",0,0,NA,"2017"," WA","County Total","53067","Thurston"
"2882","0000","COUNTY TOTAL",0,0,NA,"2018"," WA","County Total","53067","Thurston"
"2883","0000","COUNTY TOTAL",1066356,32350,NA,"2019"," WA","County Total","53067","Thurston"
"2884","0000","COUNTY TOTAL",3000,440,NA,"2020"," WA","County Total","53067","Thurston"
"2885","0000","COUNTY TOTAL",3000,436,NA,"2021"," WA","County Total","53067","Thurston"
"2886","0000","COUNTY TOTAL",22305410,1258082,NA,"2013"," WA","County Total","53073","Whatcom"
"2887","0000","COUNTY TOTAL",15205623,1727424,NA,"2014"," WA","County Total","53073","Whatcom"
"2888","0000","COUNTY TOTAL",13333526,4572172,NA,"2015"," WA","County Total","53073","Whatcom"
"2889","0000","COUNTY TOTAL",7604280,1110051,NA,"2016"," WA","County Total","53073","Whatcom"
"2890","0000","COUNTY TOTAL",8179106,891348,NA,"2017"," WA","County Total","53073","Whatcom"
"2891","0000","COUNTY TOTAL",7889547,965460,NA,"2018"," WA","County Total","53073","Whatcom"
"2892","0000","COUNTY TOTAL",11237913,1352769,NA,"2019"," WA","County Total","53073","Whatcom"
"2893","0000","COUNTY TOTAL",4469513,358811,NA,"2020"," WA","County Total","53073","Whatcom"
"2894","0000","COUNTY TOTAL",36092565,4742385,NA,"2021"," WA","County Total","53073","Whatcom"
"2895","0000","COUNTY TOTAL",9239546,3400574,NA,"2013"," WI","County Total","55009","Brown"
"2896","0000","COUNTY TOTAL",249685,1722,NA,"2014"," WI","County Total","55009","Brown"
"2897","0000","COUNTY TOTAL",1813157,127580,NA,"2015"," WI","County Total","55009","Brown"
"2898","0000","COUNTY TOTAL",3260562,8235681,NA,"2016"," WI","County Total","55009","Brown"
"2899","0000","COUNTY TOTAL",120508,10021,NA,"2017"," WI","County Total","55009","Brown"
"2900","0000","COUNTY TOTAL",202780,25110000,NA,"2018"," WI","County Total","55009","Brown"
"2901","0000","COUNTY TOTAL",1740629,56797000,NA,"2019"," WI","County Total","55009","Brown"
"2902","0000","COUNTY TOTAL",7914187,39705171,NA,"2020"," WI","County Total","55009","Brown"
"2903","0000","COUNTY TOTAL",173186,34265,NA,"2021"," WI","County Total","55009","Brown"
"2904","0000","COUNTY TOTAL",14334270,19603784,NA,"2013"," WI","County Total","55031","Douglas"
"2905","0000","COUNTY TOTAL",44719662,3216833,NA,"2014"," WI","County Total","55031","Douglas"
"2906","0000","COUNTY TOTAL",99348524,15308689,NA,"2015"," WI","County Total","55031","Douglas"
"2907","0000","COUNTY TOTAL",62175757,5612860,NA,"2016"," WI","County Total","55031","Douglas"
"2908","0000","COUNTY TOTAL",69198863,14247000,NA,"2017"," WI","County Total","55031","Douglas"
"2909","0000","COUNTY TOTAL",99272285,6563152,NA,"2018"," WI","County Total","55031","Douglas"
"2910","0000","COUNTY TOTAL",25009701,31205275,NA,"2019"," WI","County Total","55031","Douglas"
"2911","0000","COUNTY TOTAL",40931135,32498129,NA,"2020"," WI","County Total","55031","Douglas"
"2912","0000","COUNTY TOTAL",69413266,55202925,NA,"2021"," WI","County Total","55031","Douglas"
"2913","0000","COUNTY TOTAL",0,0,NA,"2015"," WI","County Total","55071","Manitowoc"
"2914","0000","COUNTY TOTAL",59650,4200,NA,"2018"," WI","County Total","55071","Manitowoc"
"2915","0000","COUNTY TOTAL",0,0,NA,"2019"," WI","County Total","55071","Manitowoc"
"2916","0000","COUNTY TOTAL",12432,800,NA,"2020"," WI","County Total","55071","Manitowoc"
"2917","0000","COUNTY TOTAL",11419,2049,NA,"2013"," WI","County Total","55075","Marinette"
"2918","0000","COUNTY TOTAL",0,0,NA,"2014"," WI","County Total","55075","Marinette"
"2919","0000","COUNTY TOTAL",0,0,NA,"2015"," WI","County Total","55075","Marinette"
"2920","0000","COUNTY TOTAL",10037,3929,NA,"2016"," WI","County Total","55075","Marinette"
"2921","0000","COUNTY TOTAL",0,0,NA,"2017"," WI","County Total","55075","Marinette"
"2922","0000","COUNTY TOTAL",0,0,NA,"2018"," WI","County Total","55075","Marinette"
"2923","0000","COUNTY TOTAL",0,0,NA,"2019"," WI","County Total","55075","Marinette"
"2924","0000","COUNTY TOTAL",0,0,NA,"2020"," WI","County Total","55075","Marinette"
"2925","0000","COUNTY TOTAL",0,0,NA,"2021"," WI","County Total","55075","Marinette"
"2926","0000","COUNTY TOTAL",57127,20235,NA,"2013"," WI","County Total","55101","Racine"
"2927","0000","COUNTY TOTAL",362925,63205,NA,"2014"," WI","County Total","55101","Racine"
"2928","0000","COUNTY TOTAL",379612,270800,NA,"2015"," WI","County Total","55101","Racine"
"2929","0000","COUNTY TOTAL",84786,58127,NA,"2016"," WI","County Total","55101","Racine"
"2930","0000","COUNTY TOTAL",0,0,NA,"2017"," WI","County Total","55101","Racine"
"2931","0000","COUNTY TOTAL",0,0,NA,"2018"," WI","County Total","55101","Racine"
"2932","0000","COUNTY TOTAL",25800,8413,NA,"2019"," WI","County Total","55101","Racine"
"2933","0000","COUNTY TOTAL",0,0,NA,"2020"," WI","County Total","55101","Racine"
"2934","0000","COUNTY TOTAL",324306,46064,NA,"2021"," WI","County Total","55101","Racine"
"2935","0000","COUNTY TOTAL",0,0,NA,"2014"," WI","County Total","55117","Sheboygan"
"2936","0000","COUNTY TOTAL",0,0,NA,"2016"," WI","County Total","55117","Sheboygan"
"2937","0000","COUNTY TOTAL",0,0,NA,"2018"," WI","County Total","55117","Sheboygan"
"2938","0000","COUNTY TOTAL",16952,2575,NA,"2020"," WI","County Total","55117","Sheboygan"
"2939","0000","COUNTY TOTAL",25813,3737,NA,"2021"," WI","County Total","55117","Sheboygan"
"2940","0000","COUNTY TOTAL",18355137,988384,NA,"2013"," WI","County Total","55133","Waukesha"
"2941","0000","COUNTY TOTAL",5887901,17409948,NA,"2014"," WI","County Total","55133","Waukesha"
"2942","0000","COUNTY TOTAL",8722310,435946,NA,"2015"," WI","County Total","55133","Waukesha"
"2943","0000","COUNTY TOTAL",6138322,2745300,NA,"2016"," WI","County Total","55133","Waukesha"
"2944","0000","COUNTY TOTAL",5335875,389966,NA,"2017"," WI","County Total","55133","Waukesha"
"2945","0000","COUNTY TOTAL",5373939,673674,NA,"2018"," WI","County Total","55133","Waukesha"
"2946","0000","COUNTY TOTAL",8128556,1683683,NA,"2019"," WI","County Total","55133","Waukesha"
"2947","0000","COUNTY TOTAL",3738585,49283331,NA,"2020"," WI","County Total","55133","Waukesha"
"2948","0000","COUNTY TOTAL",22778816,21096913,NA,"2021"," WI","County Total","55133","Waukesha"
"2949","0000","STATE TOTAL",35637669,36076485,NA,"2013"," AK","State Total","","State Total"
"2950","0000","STATE TOTAL",38588801,42106858,NA,"2014"," AK","State Total","","State Total"
"2951","0000","STATE TOTAL",50338995,44312337,NA,"2015"," AK","State Total","","State Total"
"2952","0000","STATE TOTAL",46129700,45710960,NA,"2016"," AK","State Total","","State Total"
"2953","0000","STATE TOTAL",35674304,42396919,NA,"2017"," AK","State Total","","State Total"
"2954","0000","STATE TOTAL",26044547,46564238,NA,"2018"," AK","State Total","","State Total"
"2955","0000","STATE TOTAL",22456033,40868648,NA,"2019"," AK","State Total","","State Total"
"2956","0000","STATE TOTAL",21942348,35625995,NA,"2020"," AK","State Total","","State Total"
"2957","0000","STATE TOTAL",12232888,6871041,NA,"2021"," AK","State Total","","State Total"
"2958","0000","STATE TOTAL",3083242873,1423764531,NA,"2013"," AL","State Total","","State Total"
"2959","0000","STATE TOTAL",2837626583,998538874,NA,"2014"," AL","State Total","","State Total"
"2960","0000","STATE TOTAL",3512570972,1255796308,NA,"2015"," AL","State Total","","State Total"
"2961","0000","STATE TOTAL",3697759745,1285280023,NA,"2016"," AL","State Total","","State Total"
"2962","0000","STATE TOTAL",4130817786,1454020465,NA,"2017"," AL","State Total","","State Total"
"2963","0000","STATE TOTAL",4308605633,1216775116,NA,"2018"," AL","State Total","","State Total"
"2964","0000","STATE TOTAL",5875322147,1537230195,NA,"2019"," AL","State Total","","State Total"
"2965","0000","STATE TOTAL",6451579351,1787083707,NA,"2020"," AL","State Total","","State Total"
"2966","0000","STATE TOTAL",8217287959,1909061288,NA,"2021"," AL","State Total","","State Total"
"2967","0000","STATE TOTAL",306798477678,50796396282,NA,"2013"," CA","State Total","","State Total"
"2968","0000","STATE TOTAL",311497876700,53968353568,NA,"2014"," CA","State Total","","State Total"
"2969","0000","STATE TOTAL",293179908714,54615240115,NA,"2015"," CA","State Total","","State Total"
"2970","0000","STATE TOTAL",296931260742,54945859304,NA,"2016"," CA","State Total","","State Total"
"2971","0000","STATE TOTAL",311659717888,56954276119,NA,"2017"," CA","State Total","","State Total"
"2972","0000","STATE TOTAL",334069572846,59582988805,NA,"2018"," CA","State Total","","State Total"
"2973","0000","STATE TOTAL",3.06347e+11,55444331510,NA,"2019"," CA","State Total","","State Total"
"2974","0000","STATE TOTAL",300848190161,57208199416,NA,"2020"," CA","State Total","","State Total"
"2975","0000","STATE TOTAL",3.4306e+11,65662798928,NA,"2021"," CA","State Total","","State Total"
"2976","0000","STATE TOTAL",627621,644468,NA,"2013"," CT","State Total","","State Total"
"2977","0000","STATE TOTAL",12813027,17613561,NA,"2014"," CT","State Total","","State Total"
"2978","0000","STATE TOTAL",18899187,73892645,NA,"2015"," CT","State Total","","State Total"
"2979","0000","STATE TOTAL",20384574,19610951,NA,"2016"," CT","State Total","","State Total"
"2980","0000","STATE TOTAL",16430665,27748058,NA,"2017"," CT","State Total","","State Total"
"2981","0000","STATE TOTAL",23232889,29690219,NA,"2018"," CT","State Total","","State Total"
"2982","0000","STATE TOTAL",11536826,66457308,NA,"2019"," CT","State Total","","State Total"
"2983","0000","STATE TOTAL",12097690,130292812,NA,"2020"," CT","State Total","","State Total"
"2984","0000","STATE TOTAL",57253243,65384248,NA,"2021"," CT","State Total","","State Total"
"2985","0000","STATE TOTAL",1493693,188006,NA,"2013"," DC","State Total","","State Total"
"2986","0000","STATE TOTAL",2735768,2693306,NA,"2014"," DC","State Total","","State Total"
"2987","0000","STATE TOTAL",2385174,299370,NA,"2015"," DC","State Total","","State Total"
"2988","0000","STATE TOTAL",18098016,10616290,NA,"2016"," DC","State Total","","State Total"
"2989","0000","STATE TOTAL",31647810,8017992,NA,"2017"," DC","State Total","","State Total"
"2990","0000","STATE TOTAL",27407778,5631716,NA,"2018"," DC","State Total","","State Total"
"2991","0000","STATE TOTAL",35304297,7240722,NA,"2019"," DC","State Total","","State Total"
"2992","0000","STATE TOTAL",20490326,3622972,NA,"2020"," DC","State Total","","State Total"
"2993","0000","STATE TOTAL",30760146,4796841,NA,"2021"," DC","State Total","","State Total"
"2994","0000","STATE TOTAL",700883327,1170926397,NA,"2013"," DE","State Total","","State Total"
"2995","0000","STATE TOTAL",730928436,1157353374,NA,"2014"," DE","State Total","","State Total"
"2996","0000","STATE TOTAL",728242663,1314739909,NA,"2015"," DE","State Total","","State Total"
"2997","0000","STATE TOTAL",806239721,1336815216,NA,"2016"," DE","State Total","","State Total"
"2998","0000","STATE TOTAL",749415363,1167106964,NA,"2017"," DE","State Total","","State Total"
"2999","0000","STATE TOTAL",834082952,1490518706,NA,"2018"," DE","State Total","","State Total"
"3000","0000","STATE TOTAL",1066284056,1902687613,NA,"2019"," DE","State Total","","State Total"
"3001","0000","STATE TOTAL",1091889704,1925806646,NA,"2020"," DE","State Total","","State Total"
"3002","0000","STATE TOTAL",1162193738,1845579283,NA,"2021"," DE","State Total","","State Total"
"3003","0000","STATE TOTAL",25741609503,7036217844,NA,"2013"," FL","State Total","","State Total"
"3004","0000","STATE TOTAL",27782025047,7766735568,NA,"2014"," FL","State Total","","State Total"
"3005","0000","STATE TOTAL",29172007956,11027034341,NA,"2015"," FL","State Total","","State Total"
"3006","0000","STATE TOTAL",29209114961,11325971721,NA,"2016"," FL","State Total","","State Total"
"3007","0000","STATE TOTAL",31657633537,10203146230,NA,"2017"," FL","State Total","","State Total"
